Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Wwc2	14.089837	11.837129	9.656673	10.488484	7.864883	4.566066	8.871412	7.59628	8.575789	7.690699	8.441442	7.253996	6.109754	10.048336	12.322689	9.946866	10.423851	6.942305	9.016519	6.517184	7.382248	6.132664	6.502668	5.670687	5.331593	7.013687	7.205419	4.490857
Wwox	7.1618	7.080063	3.870749	5.447357	4.273027	3.421729	2.766411	4.689157	4.926215	4.845939	3.50525	3.948274	4.079785	4.415105	6.211138	5.030537	5.461078	4.430267	4.994824	5.272384	4.057872	5.032612	2.695653	3.307533	3.514686	3.907397	4.16999	2.871733
Wwp1	27.633489	33.178905	23.543401	24.233472	22.137572	18.248871	23.371051	21.005561	22.004445	22.130743	21.792469	20.454213	20.004217	30.892194	37.353365	25.977464	29.521899	20.909249	25.175988	25.487878	22.763138	18.102464	22.256554	20.038735	15.055124	19.649814	19.343142	16.42555
Wwp2	6.108938	6.513722	4.037406	3.709574	3.883979	2.742749	2.533016	2.505632	2.69388	3.458662	2.580456	2.534527	3.654832	5.108793	4.793271	3.35408	4.375544	2.676051	3.269061	2.418457	3.253738	2.719958	2.344216	2.199841	2.550566	2.303647	2.550911	1.993338
Wwtr1	34.223095	53.15181	38.132536	44.378404	27.860868	22.566675	24.002951	20.51445	22.721031	21.650266	30.424738	22.295224	25.751234	42.203535	53.742982	38.28763	49.077443	17.146122	26.767906	23.622488	21.810425	19.341421	19.421211	16.442948	15.665317	19.215439	19.205442	14.457673
Xab2	9.387914	8.61052	7.129454	6.195172	5.222406	5.301889	3.978375	5.163184	5.052964	4.189593	5.736757	5.561385	5.553066	6.578163	8.632787	8.686865	11.215384	4.059921	5.508	6.253972	5.128859	5.230137	4.289758	3.381101	3.695663	4.701355	4.401946	4.063996
Xaf1	8.799363	17.578287	6.057198	11.519649	9.776586	8.539112	8.590901	5.580362	9.503857	8.886907	6.012035	8.043863	12.0816	12.924173	16.746129	9.172451	9.940784	4.233238	9.200398	9.809747	6.072049	7.237454	3.539955	3.849201	7.305967	9.07616	5.781313	4.656741
Xbp1	68.071769	47.548665	20.062982	25.208427	20.634858	21.226018	21.430755	17.323858	18.644893	23.04389	24.903043	20.573354	24.689901	29.648041	41.792505	22.610061	32.143444	18.568921	20.744723	19.04549	14.58	13.209036	17.213589	16.305403	15.362061	19.274584	18.253573	19.46351
Xcl1	0	0.43251	0	0	0	2.082455	0	0	0.405642	0.174677	0.417128	0.908567	2.526112	1.054729	0.509623	0.108685	0	0	0.650221	0.666924	0	0	0	0	0	1.026577	0.188579	0
Xcr1	0.194336	0.510473	0.050285	0.061555	0.176534	0.529013	0.015902	0.034967	0.323658	0.430026	0.59705	0.27135	0.792705	0.270588	0.124736	0.047253	0.074951	0.212794	0.076296	0.048632	0.088509	0.020471	0.010368	0.017013	0.080583	0.389279	0.138318	0.103729
Xdh	17.283635	15.960122	20.434732	21.967026	11.693763	10.941965	13.333656	9.56043	10.957695	7.723082	11.193553	11.817524	12.475271	16.796864	21.556629	20.301734	26.490465	9.338756	11.850491	11.157147	9.687516	11.086864	9.319933	8.550246	7.223052	10.422554	10.010888	7.525719
Xiap	24.896827	27.577082	21.079698	22.327947	18.755487	12.039863	11.450546	15.096757	18.48865	16.976777	19.007681	16.12512	13.05692	21.441818	26.203315	19.034109	22.682071	13.21483	20.801458	17.428727	13.728965	15.487244	12.734112	12.46812	12.1853	14.73066	14.335338	9.525097
Xirp1	80.542134	28.961283	49.665735	44.946242	37.510292	23.148066	51.79035	27.699884	30.987896	30.177969	38.560658	29.54594	23.473024	40.045496	42.417017	51.272043	42.116401	20.822513	37.605489	23.204923	26.999085	16.990523	23.797802	19.129717	19.214553	21.541422	20.540899	15.799886
Xirp2	446.474274	124.406895	101.323017	72.729559	183.71456	108.424687	130.540819	82.657892	114.705243	175.123823	172.293766	114.82318	110.526845	211.219369	200.710132	170.371067	101.210226	78.967722	142.642669	106.772632	101.539117	61.359882	102.595897	72.61563	82.720366	83.524166	82.601503	43.616777
Xist	241.539318	337.811496	167.098197	181.310492	0.684871	0.50696	0.080509	77.735147	111.029366	141.164526	115.163786	100.301465	125.490928	0.098172	0.681375	0.211049	0.421173	77.006417	0.268206	0.619493	0.201371	0.309348	0.013441	0.031717	78.991148	103.694859	84.375848	71.837255
Xk	3.119299	2.133699	1.518283	1.823274	2.715045	1.707056	1.658173	2.737143	3.130927	3.40649	3.237166	2.838908	2.607071	1.904373	2.189433	1.747032	1.487857	2.91581	2.989257	2.358637	2.544738	2.527874	3.187985	3.002783	2.198778	2.731674	2.853988	2.308819
Xkr4	0.792679	2.538871	0.791646	1.050761	0.372641	0.194364	0.398884	0.120601	0.483863	0.314342	0.183697	0.146854	0.35523	1.155447	1.803828	1.212731	2.229327	0.152557	0.141182	0.441118	0.146514	0.243059	0.08908	0.15662	0.085138	0.23989	0.048927	0.079669
Xkr5	0.439172	0.093914	0.051878	0.13199	0.077247	0.099223	0.021187	0	0.073279	0.011124	0.026287	0.037606	0.087759	0.116947	0.028251	0.046142	0.066909	0	0.082728	0.00939	0.031397	0.080197	0.051908	0.029904	0	0.044406	0.011975	0
Xkr6	0.781769	1.16196	0.782039	0.783601	1.463228	1.040018	0.486111	1.054004	0.856531	0.795798	1.042444	0.552017	0.904674	0.592747	2.524937	1.09145	0.378485	0.740234	1.032448	1.357756	1.032229	1.588883	0.861635	0.609645	0.567938	0.872223	0.90577	0.472931
Xkr7	0	0	0	0	0	0	0	0	0	0.036339	0	0	0	0	0	0	0	0	0	0.038566	0	0	0	0	0	0	0.012937	0
Xkr8	1.101437	1.423412	0.720218	0.550184	0.730002	1.43662	0.181185	1.065952	0.78947	0.67658	0.914509	0.726351	0.798741	0.769352	1.574241	0.501682	0.658709	0.529472	1.025466	0.97379	0.619004	0.628622	0.665551	0.683085	0.852412	0.944669	0.964886	0.613679
Xkr9	0	0	0	0	0	0	0	0	0.051491	0	0	0	0	0	0	0	0	0	0	0.055798	0	0	0	0	0	0	0	0
Xkrx	0.234846	0.199232	0.340221	0.210969	0.336931	0.150212	0.212821	0.400466	0.649483	0.196818	0.160967	0.232107	0.352689	0.406429	0.154817	0.319385	0.123941	0.385175	0.633052	0.534768	0.491084	0.310347	0.59887	0.302472	0.319718	0.202221	0.427735	0.371746
Xlr	1.688926	1.223548	1.089605	1.917352	0.331761	1.010684	0.345954	0.572474	0.470892	1.257689	1.236632	1.013954	0.871408	1.282499	1.216985	1.124511	2.089355	0.154536	0.783644	0.792603	0.653948	0.485225	0.485274	0.792746	0.862469	0.554508	0.728429	0.502543
Xlr3a	0.336971	0.14248	0	0	0	0	0.120613	0.161046	0.566444	0.482174	0.143666	0.248405	0.136448	0.155695	0.284063	0	0.036652	0.128529	0.376225	0.220638	0.108158	0.303597	0.135697	0.018246	0.089292	0.152776	0.081416	0.041313
Xlr3b	0.013682	0.205898	0.10918	0	0	0.075992	0	0.311815	0.519936	0.257961	0.101036	0.101987	0.165964	0.188808	0.832059	0.06184	0	0.017979	0.230639	0.336786	0.086173	0.332286	0.014325	0.026288	0.41049	0.279433	0.086552	0.095931
Xlr3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr3d-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr3e-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr4a	0	0.243279	0.044228	0	1.1907	0.142579	0	0.806884	0.150768	0.555176	0.647577	0	0.094355	0.268877	0.575983	0.114941	0	0	0.30196	0	0	0	0	0.194151	0	0	0.104497	0.39564
Xlr4b	1.224763	0.323586	0	0.279207	0	0.321753	0.02965	0.992159	0.102367	0.27078	0.037926	0.502644	0.657043	0.367386	0.567062	0.081198	0.851283	0.232077	0.2196	1.131223	0.112421	0	0.167555	0	0.082763	0.464279	0.183291	0.422373
Xlr4c	0	0	0	0.555564	0.050779	0.029805	0	0	0.04908	0.090127	0	0	0	0.580878	0	0	0.211198	0	0	0	0	0	0	0	0.25941	0	0	0
Xlr4d-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr4e-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5a	0	0	0	0	0	0	0	0	0	0	0	0.03096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5c	0	0	0	0	0	0	0.06115	0	0	0.020375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5d-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5e-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xndc1	5.130225	8.029903	1.824242	2.68829	2.861871	3.051621	2.263884	2.929404	4.291332	4.52793	2.722036	4.670744	3.868925	4.361022	5.349633	1.155167	2.779573	3.590544	4.568401	4.431099	3.282658	3.991047	3.184443	3.470203	4.184181	3.97031	3.96579	2.875184
Xpa	4.032631	5.381118	5.017109	5.380864	2.463006	4.167409	2.744614	2.486516	2.04138	2.373104	2.964158	1.740564	4.308531	3.711261	4.219115	4.513992	6.957268	2.411985	2.376525	2.028986	2.203224	2.360071	2.138497	2.457097	2.777371	2.52769	1.855589	2.312962
Xpc	3.142664	3.44604	3.96118	4.615603	3.232362	2.752871	2.764588	2.327307	2.480098	2.342822	3.298261	2.80582	2.341746	3.480653	4.428685	2.988335	3.298622	2.040204	3.529407	2.093119	2.989275	2.143965	2.669118	2.358754	2.141306	2.571245	2.364261	1.65416
Xpnpep1	7.403018	5.089067	4.405967	4.11682	3.265737	3.063356	3.827978	2.29578	2.485952	3.406458	2.771043	2.134344	3.306082	4.91591	5.51687	3.817548	6.720264	1.504506	3.261927	4.406475	3.029636	2.247651	3.946017	2.089362	1.89994	2.907121	3.455837	2.377587
Xpnpep2	0.038607	0.18335	0.098724	0.106589	0.108406	0.072931	0.023716	0.02601	0.21852	0.070958	0.264669	0.145954	0.141182	0.151695	0.153581	0.121424	0.167703	0.31162	0.083399	0.018107	0.057852	0.038783	0.031169	0.252403	0.069685	0.145761	0.095186	0.063134
Xpnpep3	6.019805	5.478716	4.041984	3.197645	2.407259	3.525895	3.009681	2.771844	4.469224	3.19678	4.271285	5.134425	3.638538	4.587042	5.550559	2.435785	3.125411	3.429463	2.930995	2.984592	3.075612	3.199976	3.894197	2.137582	4.731116	3.286664	4.717239	3.622251
Xpo1	47.283198	27.165628	12.943222	13.035084	17.868864	14.280038	11.718695	13.749421	18.504452	18.087998	18.241489	16.962695	18.721953	17.454012	22.808551	13.693525	18.199242	17.382023	15.930104	17.867303	14.228629	13.906131	13.022146	12.170341	12.620191	16.897706	13.676145	10.758781
Xpo4	11.021343	9.541126	8.926639	9.742016	9.238137	5.201537	5.913665	6.176657	7.404757	6.538621	7.300726	8.610543	6.399065	7.245398	11.998015	8.791862	10.208326	6.592043	7.886088	7.436544	7.229808	8.519418	5.667495	5.403236	4.81411	5.697442	6.059407	5.817321
Xpo5	9.695711	8.176782	4.739321	5.46306	5.518147	4.411827	4.819781	6.168375	5.375179	5.82808	6.779822	5.329905	5.69	5.765	6.627954	4.50902	6.009691	4.625431	6.509751	5.205236	5.543038	4.405734	4.456293	4.081757	3.596722	4.559434	5.145896	3.850923
Xpo6	32.016771	28.161788	15.443274	20.135467	10.454877	7.765856	11.346932	11.046228	14.142825	16.048633	12.426145	10.958413	10.641974	14.64771	21.091831	14.075377	19.666616	12.72032	16.719893	13.907997	12.097792	18.338462	10.620584	12.434959	12.243467	9.137206	13.914878	10.109855
Xpo7	9.947273	11.969326	8.716115	8.729501	8.402099	5.206532	8.411621	8.533381	9.151323	9.304656	9.110436	7.720579	7.498939	9.834443	11.188345	8.882611	8.764045	8.467433	10.135331	8.467579	9.170878	6.006916	7.369704	7.689054	6.043981	8.75142	8.110629	6.869757
Xpot	0	0	0	0	0	0	0	0	0	0.331912	0.325747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xpr1	32.814097	27.585475	24.899567	22.918718	17.074275	13.841076	20.361879	16.985673	18.522216	19.386529	21.250026	17.245111	17.173571	26.773983	29.929257	28.281722	27.524022	14.495136	18.276482	15.73456	15.582082	13.411814	13.787862	11.569985	12.931861	14.564325	14.182869	10.596039
Xrcc1	5.345964	3.490714	2.530854	3.009947	3.318673	2.264932	3.250125	2.692222	3.397347	2.73306	2.827532	3.186402	2.525134	3.61362	3.385715	2.858382	3.23663	2.551127	3.283978	2.373893	3.054517	1.846776	2.920544	2.457066	2.806081	2.74113	2.542329	2.057435
Xrcc2	3.79996	3.010967	1.962419	1.750079	3.474412	2.522938	2.346721	2.673341	2.295153	2.642481	2.399503	2.87957	2.001697	2.43028	2.596342	2.328086	1.96143	3.155621	3.297538	2.423467	2.719639	2.248601	2.084652	2.76921	1.675186	2.245672	2.139061	2.64913
Xrcc3	2.832629	3.901253	2.298685	3.278228	1.14465	0.880094	1.773906	0.843325	1.210493	1.704644	1.073464	0.908044	1.061055	1.542461	2.263859	3.432227	2.71785	0.849832	1.317768	0.978021	1.18983	1.264034	0.880272	0.973621	1.215641	1.350395	1.114532	0.554896
Xrcc4	4.142818	4.446251	3.754222	3.088715	2.180747	2.235987	1.576954	2.24517	2.544815	2.726226	2.632563	3.739883	3.580958	3.382334	4.125589	3.063812	2.805826	1.995714	2.618476	2.564214	2.465496	2.160088	2.861909	2.200758	1.62586	2.964793	3.060552	2.407328
Xrcc5	5.129432	5.101056	5.829041	4.688063	4.872692	4.618668	4.37351	6.029297	5.752051	4.565028	5.092504	5.088284	4.333405	5.049879	4.671847	5.170515	4.346336	4.866068	6.455374	5.520552	4.982075	4.144804	5.610257	4.685184	4.22904	4.782213	4.928489	5.358755
Xrcc6	5.741354	5.80573	3.274753	4.811249	5.794723	5.532373	3.866978	4.14378	5.312844	7.320588	5.141426	5.418664	5.879648	5.175702	6.560096	5.008234	4.206117	6.136118	5.765265	4.910104	4.746576	5.443631	4.021742	4.784011	4.703987	5.225556	4.803082	3.64838
Xrcc6bp1	2.518562	2.047372	1.469725	0.923634	1.342612	0.956613	1.13308	1.293483	1.471714	1.802874	1.835056	1.697457	0.690846	1.046396	2.557864	0.877376	0.754055	1.671542	2.810717	1.929761	2.208179	0.74771	2.080235	1.360776	1.313069	2.123223	1.110378	0.871187
Xrn1	16.8771	22.69497	18.22127	17.443735	11.716587	9.224722	14.32941	10.197587	10.890857	12.053014	11.382805	12.405776	11.909504	15.517041	18.970735	17.80154	19.283094	10.480335	12.025606	10.361032	11.278538	11.710189	10.027767	10.629558	9.812047	10.59947	11.066934	9.982967
Xrn2	26.250637	24.267225	19.023199	17.708813	11.390413	10.963697	10.232423	11.184191	10.97432	13.967287	14.022108	12.372407	14.112003	13.169418	17.19338	17.735595	22.504758	11.54018	12.247397	14.297354	12.538855	11.892472	10.435215	11.519439	12.283649	9.47014	12.537496	8.963039
Xrra1	0	0	0.015423	0	0	0	0	0	0	0	0.012502	0	0	0	0	0.068145	0	0.040564	0	0	0	0.034293	0	0	0	0	0	0.017692
Xxylt1	6.180877	6.500232	3.055971	4.067024	3.418509	2.747654	1.901433	3.122976	2.962855	3.695356	3.088388	2.604485	2.967169	3.167288	4.92332	3.322583	4.835152	2.454731	3.637668	3.428853	2.972371	2.792729	2.445637	2.414343	2.462298	3.233857	3.087722	2.511609
Xylb	0.026253	0	0.059175	0	0	0	0	0	0	0	0	0	0	0	0.111211	0	0.031016	0	0	0	0	0	0	0	0	0.085569	0.11601	0
Xylt1	8.814214	5.716275	2.777886	4.312195	1.708889	1.536295	0.719938	0.852374	1.232555	2.75091	0.986581	1.406024	1.560869	3.075895	4.820395	3.221376	5.166325	0.730162	1.52244	1.623268	0.886903	0.935839	1.143388	0.39583	0.581279	0.596129	0.412924	0.203996
Xylt2	9.22541	9.885147	4.691636	5.205864	3.982496	3.622591	3.488044	2.289787	3.389501	2.851767	3.501151	4.508454	4.217551	5.838855	6.722996	4.586688	7.164659	4.241286	4.46162	4.403679	3.043832	3.573673	2.199885	1.934935	3.08018	3.769989	4.167779	2.025269
Yae1d1	3.888703	4.868882	4.010599	3.263832	5.361644	4.303919	3.114939	6.060098	5.800599	5.632395	5.606801	4.965927	4.764526	5.521067	5.934745	2.854283	2.841174	4.487966	4.922689	5.71112	5.344441	4.229164	4.076987	4.924506	4.049035	4.386135	5.172555	4.962188
Yaf2	15.330732	16.314699	12.220736	14.614459	11.965635	10.218236	10.356811	10.403887	11.870306	11.622247	13.493668	12.6057	12.740705	13.905551	18.035867	17.91797	18.297976	9.355438	14.10544	10.409429	10.667006	11.874844	10.036673	10.35424	8.02887	8.901612	11.800397	9.662266
Yap1	28.862152	37.531314	28.218804	31.37225	28.847854	23.61178	26.164657	22.956317	26.500413	25.503951	32.090897	25.984863	25.378232	33.920099	39.059601	28.92862	33.498715	20.680516	23.907806	27.0445	23.91509	18.794644	22.121573	19.455091	19.767677	23.075351	23.400135	17.895845
Yars	17.649316	14.593976	8.350095	11.530025	9.5489	6.398655	5.012192	6.899689	5.619366	8.106928	11.476125	7.497588	7.899405	9.864264	12.241628	10.076411	7.933224	4.585273	10.446716	6.484808	6.208329	4.950765	5.323885	6.181835	7.05614	7.362365	6.078766	4.447879
Yars2	8.00488	4.838685	3.502397	4.9441	6.732394	3.89714	4.037773	6.646317	8.480368	7.069675	5.656838	5.703303	6.425842	4.721272	7.081505	4.93825	4.789767	8.104574	8.249263	6.170787	7.306987	6.932881	7.139394	6.435804	5.297448	6.309476	7.209758	6.672992
Ybey	0.76962	1.022484	0.59947	0.533668	0.949492	0.726587	0.414761	0.951627	1.189617	0.788127	0.989518	1.113276	0.641057	0.685632	0.678287	0.239982	0.612693	0.744618	0.872439	0.966878	1.027049	0.524288	1.048526	0.770761	0.726377	0.783138	0.87041	0.88002
Ybx1	244.676927	185.634027	207.269292	227.109489	169.286748	163.845091	174.603112	199.080001	188.02297	170.103219	218.060393	172.153742	171.01736	164.455882	163.213478	203.889463	191.497243	170.20878	155.502788	150.950859	149.310392	138.143848	155.007234	173.870911	202.40561	178.875269	179.025809	151.244184
Ybx2	2.499921	3.507095	4.496979	3.738236	5.719514	4.47392	3.624985	9.647876	13.223434	5.572357	6.555958	4.941509	4.171596	4.735307	3.023743	6.803389	3.985139	9.914419	9.535281	7.573119	9.684158	12.428327	8.736918	11.298402	11.387844	6.743411	10.842152	8.942649
Ybx3	77.221122	45.554854	51.442157	39.214552	44.451042	29.281665	62.89827	45.221683	44.973706	43.042057	52.005484	37.060767	33.592551	51.844124	51.330464	54.589661	43.54097	36.95586	41.502381	38.677196	40.281731	27.671645	33.583738	35.924968	27.064595	37.00772	40.60152	31.827396
Ydjc	0.366321	0	0.041717	0	0.059891	0.262056	0	0.708953	0.1855	0.504675	0.096221	0	0	0.706478	0.26061	0.574127	0	0.074057	0.664822	0.253976	0	0	0.245476	0	0	0	0	0.184676
Yeats2	3.022598	2.726253	0.655525	0.905521	0.691147	1.545422	0.859927	1.023235	1.344883	1.500221	1.101102	0.640939	1.157669	1.738251	1.720027	0.618715	1.29621	0.919078	1.056511	1.259097	0.86783	1.529027	1.007379	0.775457	0.583421	0.797748	0.976342	0.941737
Yeats4	9.307938	8.69233	6.866669	7.904079	8.322179	7.084263	5.435961	6.312144	7.787692	7.715969	8.594445	7.679918	7.09448	8.371428	7.383127	6.91417	7.356006	4.41807	7.627399	6.203015	7.007927	5.484449	6.999982	6.310795	4.98965	6.6311	5.160509	5.660892
Yes1	10.563171	11.549284	9.598539	8.882047	4.457415	4.593238	4.550099	5.099648	5.879551	6.79069	8.675701	6.511224	5.079412	8.911708	6.846014	9.550648	7.607344	4.780521	6.89187	5.881086	5.834483	5.909411	4.362847	5.292341	5.1654	5.521195	6.078393	4.101412
Yif1a	4.702205	2.018391	1.918657	1.560726	5.800735	3.190775	3.091646	9.880714	4.431361	2.774248	2.943247	1.95646	2.465205	5.872209	7.687964	3.952875	1.562364	3.066794	10.609081	5.185333	4.124426	1.428163	2.533965	3.839157	0.90477	4.291809	8.204267	1.946354
Yif1b	19.054524	12.907667	14.649348	16.696196	18.592835	17.389722	13.522211	17.861441	16.299366	17.857562	16.771651	19.101142	17.035517	18.074665	21.373729	14.853961	18.202664	15.40284	16.498341	13.694928	18.993561	15.052475	15.757697	14.870814	14.729104	17.293829	17.053107	15.801722
Yipf1	11.993148	12.073685	5.020785	7.623343	4.975036	4.83169	5.781792	3.064617	5.06113	5.996596	4.879559	5.674734	6.813585	8.830925	10.906191	6.832532	10.592708	3.998311	3.357659	3.88546	3.626802	4.496137	3.657637	3.534359	3.925495	4.305114	2.761357	4.761104
Yipf2	4.638952	4.212141	2.753227	2.933406	2.969005	1.632758	1.698058	3.230089	2.06895	3.467311	2.340565	2.414257	3.008822	3.923182	3.649137	3.765876	3.79672	2.318389	1.69852	2.751414	2.564267	2.375337	2.161897	2.498351	2.254067	2.69716	2.663219	2.92457
Yipf3	37.600358	45.756571	22.427404	32.709827	21.042631	20.321473	14.327513	20.534813	22.660641	23.562406	20.00695	18.174307	22.124507	30.087416	36.519002	21.018719	36.443932	18.050527	26.288262	22.069081	22.591756	22.119016	17.094756	19.670058	16.467605	16.744977	17.225536	22.808555
Yipf4	16.505932	25.452678	20.533027	20.667676	18.610552	14.335157	15.209594	19.638481	21.197554	19.140104	16.877007	17.285278	15.336301	24.96477	27.870243	21.455503	24.413665	19.400264	23.594248	18.328257	19.240659	12.899159	16.035332	14.759282	11.354516	19.141004	16.947236	16.63243
Yipf5	17.326674	15.165075	7.609168	9.430905	6.628559	5.681092	5.536892	5.410313	6.795303	6.589941	6.911287	5.629691	6.941402	10.99444	13.93142	7.647222	10.317388	4.641938	5.692149	5.150779	4.429814	4.786374	3.692092	3.753573	4.373161	4.963985	4.426659	4.725064
Yipf6	16.778498	14.15927	9.499829	16.050272	9.238858	8.222961	7.628364	9.865959	9.972062	10.695186	10.548868	7.425825	11.295567	9.729932	16.2911	8.052073	10.296107	6.579833	8.873491	8.628	9.928883	9.757664	9.991881	8.16015	7.309855	8.860379	7.201893	7.62948
Yipf7	12.178358	16.538955	34.375035	24.632719	37.311707	35.208401	20.767061	50.975272	42.082853	28.793379	44.188361	42.894318	32.584981	23.519158	27.17752	26.794551	22.565795	48.373542	45.99806	37.85296	50.247043	48.228393	54.932699	41.424331	47.246245	47.681892	51.818369	53.134475
Yjefn3	4.662336	1.070322	5.325296	2.766107	4.543843	3.934859	9.918642	1.616453	5.206277	5.1055	3.522109	5.112874	3.69239	1.279951	4.169446	3.099838	4.634491	7.817887	5.449972	2.764006	4.516799	3.341637	2.402709	5.060454	5.116344	6.583825	3.454356	7.018857
Ykt6	30.766996	27.484796	22.667641	25.291699	17.209212	15.636684	21.641385	17.712926	20.778061	19.202704	16.410159	16.968222	18.343133	23.918588	29.826732	28.803903	31.73292	15.459927	21.454128	17.084526	17.440868	14.348196	13.966542	14.085469	11.935357	14.798847	13.984842	13.570033
Ylpm1	24.275595	33.22829	17.983067	17.841836	17.070352	12.860277	13.484112	15.559265	16.273796	15.933305	18.901904	17.072308	13.726963	18.288617	23.534696	17.948059	23.155551	14.598036	16.212398	16.472374	14.632194	14.112674	14.945563	13.415174	11.717209	11.89701	14.619065	10.374055
Yme1l1	40.172812	39.995709	35.987533	31.524977	21.268925	20.793036	20.978717	21.136987	25.265203	27.498658	23.93817	25.698704	23.249622	31.353342	38.430084	36.248743	37.991868	22.290343	33.199491	21.916037	24.153885	21.838993	22.420867	21.725248	19.682071	22.016546	25.665233	20.400406
Yod1	5.37081	4.772781	3.919881	3.995647	2.993675	2.117391	2.882731	3.139249	3.559742	3.459701	3.252648	3.744368	3.269233	4.745141	6.105792	4.242048	4.986856	2.960843	3.822293	2.51364	3.160127	2.616006	2.895449	3.05883	2.688882	3.075572	2.987631	2.444117
Ypel1	0.868918	1.132984	0.991731	0.780234	0.114561	0.395902	0.874618	0.574903	0.58824	0.429598	0.772705	0.614085	0.753354	0.404982	0.677907	0.740152	0.565785	0.333824	0.803732	0.413327	0.382348	0.469316	0.110339	0.361338	0.439937	0.492123	0.484006	0.28995
Ypel2	4.781197	10.510821	5.022087	6.038948	7.254088	5.617231	4.858945	4.372136	5.993313	4.788641	8.207031	7.339232	7.131591	8.275195	10.515839	6.098869	6.671222	4.928842	4.97553	4.161154	5.355454	3.99246	3.806186	3.346579	3.346783	3.767522	3.970446	3.201423
Ypel3	40.406453	72.80923	35.186816	36.197891	23.579564	30.407007	24.761175	24.240613	27.512839	23.344022	26.002079	27.32942	31.583999	45.024452	65.606259	47.899008	62.806708	24.615484	38.86571	25.075096	19.182596	26.453758	14.683732	25.4592	23.522229	21.558972	17.661028	23.553472
Ypel4	0.885284	2.799021	0.926455	2.203551	0.36229	0.496252	0.750472	0.37015	0.644602	0.795835	0.219252	0.519827	0.442483	1.106898	2.133757	0.847967	1.659972	0.191886	0.802172	0.448805	0.666477	0.692073	0.332297	0.618582	0.640708	0.316614	0.217603	0.277306
Ypel5	5.910476	8.410362	6.65905	6.371276	3.330977	3.673601	3.66846	2.611179	3.057242	3.954168	2.458177	3.504227	3.560152	5.054925	7.963118	6.695969	6.707875	2.723679	2.982314	3.502688	3.280899	4.237534	3.268935	3.718124	2.962006	4.165468	3.286417	1.843634
Yrdc	10.553473	7.080481	8.486666	4.936932	3.146964	3.903744	2.912122	3.908314	4.285558	4.070934	3.246157	3.037059	3.009944	4.588498	5.515881	8.421355	5.877614	3.342212	4.875294	3.263232	3.054063	2.270582	6.891636	4.085399	2.771395	4.059496	3.343615	3.459906
Ythdc1	23.193978	34.397227	20.030881	24.137976	14.499674	11.637731	11.14757	13.276147	15.530332	14.444851	16.568227	14.116102	15.015442	18.018718	18.200314	21.072855	31.215307	14.584598	13.684417	15.459546	14.082483	14.536924	14.966452	13.592587	15.123401	14.315557	12.101797	13.152337
Ythdc2	3.938335	3.409122	2.761303	3.278553	2.342591	1.71743	2.224631	2.849237	2.420669	2.210319	3.146219	2.940971	2.127537	2.749044	2.966637	3.515942	3.21376	2.386093	3.145542	2.599709	2.000725	2.008739	2.473079	1.862734	1.891638	1.920003	2.468652	2.038548
Ythdf1	15.990632	17.294327	14.58361	12.676666	10.815611	7.193094	9.157224	8.731166	11.249412	9.657998	10.825865	10.22992	9.595647	14.143003	13.257812	13.666765	15.188586	8.714169	9.443748	9.150267	8.573953	6.920258	8.419736	8.941284	8.474507	9.345399	10.456005	7.637568
Ythdf2	31.128733	21.450994	18.930011	17.065129	13.281497	12.758508	13.409742	14.615185	15.842361	14.225586	11.973622	10.897718	17.014717	18.78038	21.320127	20.637157	22.867883	12.152484	15.549577	14.540099	11.30804	13.742844	9.162953	12.016746	8.977497	12.178872	11.546018	12.187423
Ythdf3	37.141726	35.497897	25.359049	25.068148	22.080835	16.705098	19.674157	24.065242	26.040719	24.311409	23.963932	22.916511	19.601262	25.400197	33.865182	28.164547	29.278673	21.113577	23.854694	22.334844	20.688451	19.175479	19.927002	19.324431	16.87644	18.740646	20.041334	16.685459
