Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Sema4a	1516.594278	1449.107226	1158.499665	984.3447597	3047.684892	1718.284762	1111.863752	1675.425041	2556.722819	1072.862866	1779.089189	1981.910203	1254.301398	1545.529312	1649.873817	1487.798186	2003.650076	2135.172557	1823.769196	1743.278553	1731.807431	1200.521798	1652.105515	1885.529589	2554.074321	2131.498228	1233.158963	1888.340258
Sema4b	3097.217715	1265.338654	3088.788731	3741.946374	3709.377861	3343.720475	2612.535559	3542.232006	3608.231581	2417.097649	3734.866415	2822.947554	2857.345621	3333.978647	3400.362353	2757.854982	3718.104315	3665.264399	3500.268093	1499.2364	3731.607669	2796.474458	3026.897485	2099.110296	3411.05655	3149.818635	3434.706634	3321.660919
Sema4c	3770.037595	3306.709712	2652.200001	3326.947346	3160.06743	3397.141614	3394.849704	3510.411504	4039.643117	2613.065248	3584.698422	2755.774581	3878.985681	2993.291331	2833.643011	3169.402152	2895.560623	2375.646459	3016.601362	2743.530705	3117.947428	4056.473909	2621.944801	4010.281161	2588.968284	2165.767855	3623.823709	2785.517176
Sema4d	4763.516087	4462.664784	4196.884888	4498.158661	4285.522969	4697.369855	4725.160444	4024.256608	4743.248174	4650.764126	4957.569707	4470.010326	4530.711896	4395.715565	4270.326824	4679.879326	4649.733837	4393.22067	4410.484265	4252.345498	4619.902401	4609.622804	4870.679621	4141.306848	4780.641809	4004.451843	4192.208787	4800.827149
Sema4f	4337.739	4133.226	4285.417	4100.42	4315.44	4086.479	3476.033486	4216.307	4249.817	4235.651	4291.362	4267.214	758.9229013	4247.106	4190	4309.77	4038.058	3476.033486	4292.789	4292.142	4305.406	4335.485	4274.971	4312.016	4170.247	4273.494	4295.402	4082.823
Sema4g	5308.382	5136.439	5245.328	5109.943	5259.155	5136.491	5308.221	5299.383	5147.482	5165.029	5225.583	5208.418	5114.784	5221.35	5182.013	5262.673	5328.032	5205.006	5218.467	5239.538	5434.421	5322.834	5245.418	5240.811	5071.827	5188.878	5218.003	5018.885
Sema5a	10470.381	10381.016	10183.32	10233.557	10249.869	10292.962	10223.139	10413.33	10268.326	10404.655	10293.737	10368.955	10349.83	10279.049	10395.479	10347.288	10279.441	10362.708	10402.933	10526.209	10346.45	10552.452	10352.441	10495.655	10213.013	10369.104	10354.28	10270.514
Sema5b	1172.911097	4498.916	1529.294714	3531.928564	4687.609	3632.978132	2023.357827	2131.681702	4612.226	1585.758519	4606.479	1296.892296	1752.993072	1658.041476	4453.856036	4532.771906	4422.228	4647.201	4507.904311	1613.125418	1249.53227	2543.821784	1802.49545	2961.475449	2108.773971	1827.873258	1636.15136	2531.585792
Sema6a	5601.267972	5488.906385	4747.580058	4454.613165	5221.54971	5222.770672	5913.897735	5411.708515	4793.884336	5029.140749	5513.08156	5676.479808	5627.503711	5235.32968	5358.660658	5799.023523	5218.35117	5040.740807	5693.263636	5540.180732	4865.829145	5322.966363	6112.476951	5413.188124	5534.90702	5111.373152	4867.389378	5073.40252
Sema6b	3598.333074	3279.251356	3617.05564	3441.799199	3665.039831	3289.004985	3832.959761	3639.185548	3572.889815	3568.198209	3576.224766	3547.374389	3254.704609	3581.583212	3363.822608	3619.726045	3277.370348	3663.858997	3425.417284	3516.89729	3714.994594	3493.552329	3594.956372	3504.548269	3512.007252	3652.165426	3561.352766	3198.903884
Sema6c	1517.868551	1348.335702	1436.694477	1181.269254	2712.668918	3106.848201	1850.453287	1883.47444	1664.577482	2414.124826	1320.385426	1518.528165	1407.663978	1664.588698	1502.365064	3097.753976	964.970935	1470.007478	1883.632246	1714.178116	1960.319822	1715.572139	1684.053988	2626.520802	1368.40128	1711.565705	2530.961884	1372.715791
Sema6d	6450.697456	6355.895645	6332.820148	6119.148499	6112.767533	5968.620478	6019.496301	6305.037528	6283.53292	6263.782604	6367.923547	5998.121348	6097.028828	6142.62237	6158.061635	6331.380271	6110.610079	6332.665519	6231.834975	6339.897837	6012.407866	6249.18964	6016.156107	6416.012075	6279.53128	6259.051515	6306.411541	6208.003321
Sema7a	3836.513	3668.277	3833.753	3667.238	3868.329	3667.909	3916.882	3797.544	3748.555	3760.431	3808.367	3814.548	3693.649	3793.119	3722.751	3822.467	3626.333	3850.153	3785.974	3815.402	3830.692	3858.412	3842.757	3803.279	3704.91	3800.381	3837.479	3624.485
Senp1	3700.563383	3656.235592	3724.265613	3375.614574	3337.284522	3384.004249	3741.655695	3530.261908	3333.369956	3672.201524	3352.670991	3046.965964	3322.66916	3816.593697	3188.022873	3914.289921	3181.456272	3456.514153	4023.024961	3543.722033	3481.2444	3138.023087	3619.038003	3152.675617	2862.360824	3980.267578	3202.238117	3798.875447
Senp2	4728.444	4665.814	4670.954	4617.479	4718.196	4653.109	4715.642	4705.613	4644.757	4718.97	4757.093	4714.906	4684.904	4696.661	4670.383	4671.21	4625.965	4756.781	4701.706	4730.35	4692.166	4782.521	4715.543	4743.189	4642.147	4711.571	4773.326	4610.255
Senp3	1000.639184	1317.414053	1254.777002	1060.993898	1501.957407	1222.420801	1961.364065	1130.188874	1287.743869	1331.839548	1467.082015	1336.619119	1374.619028	1237.18119	1395.184586	1492.594031	1397.068699	1491.413316	1116.370469	1256.758249	1514.178803	1215.136653	1209.682068	1359.451379	1269.793218	1321.869225	1205.175704	1078.700478
Senp5	1805.412875	2445.406826	2206.702815	2202.647806	2284.141651	2584.502	2236.451472	2611.34	2140.558871	2173.349196	2652.104	2645.829	2629.995	2376.169566	2324.313872	2258.5367	2295.107531	2512.441505	2292.310491	2317.331905	2177.368196	1982.655546	2224.134007	2287.398722	2595.308	2905.886837	2273.27534	1391.45353
Senp6	2532.130214	2202.740061	2476.437061	2215.783092	2619.509421	2689.795615	2586.213593	2216.783887	2059.958018	2065.925919	2762.582263	2609.761031	1984.379344	2340.988197	2036.638997	2434.747088	2397.57618	2139.189434	2278.881509	2890.156994	2479.462517	2319.849361	2665.810477	2766.171518	2519.872196	2398.624612	2655.115248	1758.501839
Senp7	2981.000428	3359.765393	3344.63141	3027.323008	3819.43191	2986.290497	3109.876014	3372.370703	3182.492615	3051.173135	3258.344484	2790.729302	3093.733203	3223.942068	3237.777931	3242.178673	3231.654933	2747.1025	3402.067289	3469.17665	3574.960285	3176.371321	3019.213835	3077.535252	3547.812392	3289.061201	3215.298996	3367.332399
Senp8	3022.638	3007.912	2932.09	3000.653	2893.510793	2978.636878	2894.534272	2980.012589	2979.032682	3044.733418	2993.038017	3030.928487	3027.623703	2945.057203	3054.836	2969.785	2961.292	3010.844635	2970.124	3090.299	2951.710266	3021.153102	2959.819221	3063.655	2952.884153	3037.09	2971.762856	3023.857988
Sephs1	3435.204194	3315.35429	2788.159672	3140.804087	2924.366851	2326.015316	2797.935212	2510.293378	3502.046933	3317.638206	2810.770544	3236.082184	3142.800281	3075.352614	2985.479759	2396.335095	3264.707374	2632.699217	2304.930745	3455.305127	2948.850977	3026.076882	2592.842422	2300.518473	3465.699759	2707.989902	2187.104392	2352.064295
Sephs2	1788.017	1720.021	1741.956	1743.259	1754.766	1662.937	1763.157	1640.789	1708.483	1738.805	1748.267	1755.253	1705.241	1741.518	1720.783	1763.87	1697.346	1708.538	1688.497	1739.071	1773.166	1752.49	1730.58	1731.867	1767.129	1740.311	1737.182	1666.052
Sepn1	3720.209914	3699.349	3750.90076	3695.377	3691.613476	3663.191	2752.1689	3624.129631	3639.574292	3617.158041	3728.62143	3771.251	3713.049	3767.923	3744.453	3783.076619	3658.768583	3653.887679	3725.384856	3740.735664	3732.233301	3847.365	3793.315	3809.53	3701.416	3781.386	3778.88	3395.331093
Sepp1	1751.133695	1729.849372	1688.825456	1724.363442	1653.131317	1683.723166	1618.838583	1614.646228	1615.133698	1665.074372	1689.131624	1700.919702	1695.828222	1670.086403	1688.394697	1702.979603	1738.810981	1612.870462	1631.031663	1644.616075	1645.595936	1671.877005	1678.757116	1672.060511	1741.494079	1649.373808	1649.702899	1627.542849
Sepsecs	4523.822	3638.413309	3890.037848	4186.450227	4492.042	4498.684948	3502.813417	3954.061486	4062.528223	4147.359591	3931.455937	4071.453391	4606.655	3906.401503	4325.14175	3636.758346	3596.974345	4616.27	4421.358431	4569.766241	4498.374019	4231.405322	4450.224594	4337.741228	3455.692851	4233.504577	4366.102166	4292.158687
Sepw1	633.685	591.764	634.104	592.109	670.935	617.784	682.633	667.9	656.141	624.732	674.617	646.199	621.73	636.081	625.718	645.375	613.962	664.791	664.243	652.737	669.617	671.864	667.185	648.292	610.328	641.309	660.6	621.011
Serac1	2335.184099	2960.478825	2208.739978	2386.394732	2695.206587	2809.248942	2541.951106	3278.435864	3538.483453	3203.959081	3418.788095	2874.205403	3091.64108	2462.279802	3283.485758	2688.424814	1874.709114	3410.054297	2791.289775	2803.888942	3376.516556	3120.453029	3536.290972	2764.682556	3512.893825	3023.00158	3432.754747	2907.936985
Serbp1	12846.217	12985.981	12437.095	12746.797	12523.525	12684.913	12565.003	12737.964	12728.732	13037.654	12696.62	12822.33	12850.522	12660.963	12827.365	12589.379	12783.625	12923.553	12865.011	13061.816	12698.69	13074.974	12677.491	12941.423	12820.934	12919.756	12838.143	12918.726
Serf1	310.0063329	305.804	297.855	302.038	321.418	303.801	311.164	300.236	314.401	309.3018548	339.956	312.986	304.971	309.321	308.959	298.028	295.965	312.237	304.278	292.395	323.8405654	287.957	309.079	299.103	314.558	308.962	306.31	291.567
Serf2	1160.696935	1105.454635	1492.33469	1277.960808	1285.658552	1242.170858	1385.383369	1560.068207	1513.592265	1286.421955	1369.093816	1446.627263	1223.774267	1405.777819	1359.678639	1397.049795	1271.348362	1437.829073	1551.523863	1471.285193	1419.548866	1607.117117	1455.055923	1313.275464	1376.931818	1395.089666	1482.98076	1175.674443
Sergef	1157.951808	1288.321986	1355.883	1125.263948	1318.682268	1276.478549	1350.263	1292.41	1246.716952	932.7817575	1128.560907	1306.460445	1280.758751	952.6052375	1147.421549	1133.202807	1204.719007	1133.393462	1051.276115	1268.675229	1241.005209	1354.15801	1254.990677	1270.186874	1345.669	970.2592269	1347.837	1095.234082
Serhl	1591.8817	1371.467754	1347.428013	1268.498151	1577.286494	1439.015316	1569.259712	1455.824407	1387.894996	1321.929251	1726.98977	1499.064366	1296.724431	1469.938687	1376.475439	1377.520577	1376.742932	1503.941478	1484.145104	1325.931599	1495.150144	1497.560902	1225.338629	1544.905351	1358.949957	1439.628446	1340.542839	1320.445814
Serinc1	2003.234194	2045.752076	1939.383096	2035.254068	1942.545188	1987.517767	1947.020961	2019.314892	1970.570995	2052.059719	1978.604135	1975.006556	2035.760711	1977.398878	2030.987097	1963.609144	2022.891823	1999.099737	1997.353219	2051.200717	1985.224025	2080.95004	1958.653319	2023.479495	1985.360207	2029.611532	2004.865042	2034.660197
Serinc2	1598.178	1573.366766	1304.315223	1531.163	1101.734	1135.861936	1325.696787	1512.966	1538.271	1559.479	1534.855	1554.406	1527.435	1562.914	1577.218094	1371.011486	1531.302	1533.222	1553.72	1134.131	1570.444	1628.649	1546.856	1561.921	1088.397	1111.451	1447.582861	1447.582861
Serinc3	2478.38617	2585.007574	2382.205713	2508.596634	2404.640354	2522.365235	2468.791092	2563.186026	2523.085044	2642.087955	2552.669372	2618.719539	2593.633502	2599.437183	2630.156413	2300.674741	2389.593626	2555.07438	2623.447442	2736.002802	2590.764418	2648.689416	2617.04547	2622.9908	2579.250682	2709.612847	2656.346052	2696.597973
Serinc4	937.523	913.527	946.074	815.358	1078.30771	926.251	997.554	983.702	1071.706974	917.597	1007.235066	948.526	1013.655174	1007.235066	1005.666308	1046.880464	910.773	1008.156	1055.437	1103.489711	1493.545167	993.101	1234.679633	948.217	1422.938533	1133.859712	1010.839	984.298332
Serinc5	4792.202	4788.341	4719.681	4708.564	4768.35	4742.913	4770.796	4827.818	4735.995	4832.533	4824.9	4793.055	4790.409	4765.668	4814.388	4756.018	4720.052	4835.427	4803.92	4891.682	4832.26	4923.792	4811.957	4860.964	4706.198	4811.469	4833.978	4744.701
Serp1	3654.903	3655.991	3510.352	3605.136	3507.38	3516.351	3543.319	3575.053	3605.333	3671.336	3536.061	3601.267	3601.056	3565.317	3619.889	3583.708	3601.646	3648.986	3638.83	3679.27	3601.225	3673.738	3562.138	3649.461	3600.797	3641.345	3634.241	3618.768
Serp2	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	604.596	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887	640.577	599.5840887	599.5840887	599.5840887	599.5840887	599.5840887
Serpina10	3643.803	3648.816	1505.84	3066.344437	3066.344437	3066.344437	3066.344437	3066.344437	3066.344437	3066.344437	3066.344437	3066.344437	3672.533	3599.306	3066.344437	1494.081	3601.795	3066.344437	3626.39	3066.344437	3602.58	3066.344437	3647.807	3066.344437	3066.344437	3066.344437	3066.344437	1426.965
Serpina11	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	635.701	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	870.5215226	1497.995
Serpina12	4335.203781	4302.149	4335.203781	4269.365	4379.378	4335.203781	4335.203781	4374.239	4290.326	4312	4408.76	4390.296	4358.625	4335.203781	4322.628	4335.203781	4299.069	4353.256	4372.399	4393.943	4346.976	4432.315	4335.203781	4401.151	4254.965	4333.394	4366.32	4259.957
Serpina1a	1416.485	1346.653	424.521	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1393.91	1058.974959	1564.052	427.255	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1058.974959	1478.008	1391.688
Serpina1b	1463.891	1394.469	1459.058	1519.821691	1519.821691	1519.821691	1519.821691	1542.245	1519.821691	1825.972	1865.24	1446.547	1519.821691	1519.821691	1468.687	1492.576	1436.838	1519.821691	1519.821691	1499.608	1510.61	1531.277	1454.334	1519.821691	1421.747648	1431.337	1528.854	1437.675
Serpina1c	1423.501934	1353.644	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1432.887	1443.312	1393.686	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1423.501934	1388.405	1479.077	1393.768
Serpina1d	1418.409988	1351.292	1410.156	1418.409988	1482.304	1370.598	1493.552	1418.409988	1462.684	1418.409988	1504.116	1399.355	1378.713	1418.409988	1418.409988	1418.409988	1399.247	1418.409988	1418.409988	1450.128	1418.409988	1418.409988	1406.736	1418.409988	1262.27	1418.409988	1471.73	1389.098
Serpina1e	1397.061	1330.618	1399.244	1489.327813	1468.54	1373.333	1478.902	1613.648	1612.909	1335.919	1651.287	1384.068	1654.344	1396.519	1641.399	1674.51	1380.696411	1458.238	1543.489	1430.661	1635.953	1473.478	1489.327813	1489.327813	1665.794	1377.283	1654.553	1446.266832
Serpina1f	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694	3130.694
Serpina3a	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667	1234.391667
Serpina3b	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2056.577	2076.977	2072.623872	2126.138	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2072.623872	2031.954	2072.623872
Serpina3c	2186.63946	2259.603	2236.63	2252.829	2191.233	2202.206	2166.878	2186.63946	2126.783	2186.63946	2214.632	2186.63946	2238.55	2200.543	2217.213	2230.229	2256.69	2186.63946	2118.396	2169.226	2176.869	2206.986	2208.364	2197.276	2244.172	2168.373	2178.647	2130.921
Serpina3d-ps	1359.175	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1422.706	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1324.028	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889	1368.030889
Serpina3e-ps	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725	1064.725
Serpina3f	2282.936	2282.826	2236.454	2282.143	2188.331209	2232.946	2169.971	2182.979	2146.302	2200.808	2218.397	2206.659	2122.429849	2231.103	1976.941	2242.432	2268.210983	2138.123261	1923.067954	1946.476311	1908.893	1925.231	2163.926	1917.173	2185.461	2132.232	1905.798	1862.2
Serpina3g	1858.191	1640.861505	1812.991	1147.655703	1359.401575	1791.058	1278.409672	1399.848098	1355.926623	1517.505439	1666.577031	1194.629758	1319.943876	902.7515031	1477.661423	1471.250286	1563.72082	657.397	1607.054682	1483.861802	855.6349441	1758.715	1262.042461	1752.478	1798.976	1569.117274	1739.103	958.5516801
Serpina3h	1704.079	1685.83	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1682.533	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1263.346	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511	1436.75511
Serpina3i	1846.333231	1759.620728	2070.318	2111.663	2023.162	2052.244	1994.045	1976.36	1970.465	2029.37	2046.519	1585.27475	2074.895	2055.23	2087.488	2063.636	1614.205922	1706.634074	1953.662	2007.064	2001.319	2026.707	2023.488	2018.957	1706.634074	2008.985	674.191	1971.163
Serpina3j	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2209.394	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2119.232	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448	2163.843448
Serpina3k	2093.568	2095.879	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2064.098	2037.476046	2055.985	2037.476046	2092.394	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2037.476046	2046.466	1974.208
Serpina3l-ps	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54	1371.54
Serpina3m	1729.056	1716.444	1695.581	1715.965	1686.83	1702.966	1654.488	1655.605	1686.551106	1686.551106	1686.551106	1686.551106	1696.847	1690.083	1697.897	1709.657	1720.775	1686.551106	1637.738	1664.665	1659.702	1697.601	1686.551106	1695.548	1686.551106	1686.551106	1686.551106	1686.551106
Serpina3n	2139.087	2108.377	2101.988	2103.512	2054.208	2060.014	2038.719	2012.171	2005.064	2031.184	2072.646	2063.78	2078.018	2067.55	2086.621	2106.458	2111.432	1965.46	2002.585	2046.513	2043.016	2063.81	2069.384	2060.485	2079.817	2021.474	2021.11	1987.127
Serpina4-ps1	1190.611575	1190.611575	1190.611575	1072.903	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575	1190.611575
Serpina5	2102.014774	2102.014774	2102.014774	2141.99	2102.014774	2102.014774	2107.267	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774	2102.014774
Serpina6	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.366	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1796.327	1783.819988	1783.819988	1771.851	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988	1783.819988
Serpina7	951.0468787	951.0468787	1242.112	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	171.266	951.0468787	1712.121	951.0468787	951.0468787	951.0468787	1726.275	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787	951.0468787
Serpina9	3994.025471	3994.025471	4391.167	3994.025471	4438.426	3994.025471	3994.025471	4333.208	4305.194	4336.083	4448.138	3994.025471	3994.025471	4387.292	4333.561	4389.06	3994.025471	4355.792	4358.879	3994.025471	4347.494	3994.025471	3994.025471	3994.025471	4368.77	3994.025471	3994.025471	4198.124
Serpinb1-ps1	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	494.555	510.861181	510.861181	510.861181	527.705	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181	510.861181
Serpinb10	1075.438	1034.628	1066.845	1654.63173	1469.169821	1633.91831	1111.004	2980.712	2990.326	3077.489	1356.049022	3048.513	1197.369658	1654.63173	1654.63173	1654.63173	1654.63173	1654.63173	3042.656	1109.363	1127.634	3093.58	1654.63173	1605.926905	1654.63173	1058.272	1654.63173	1654.63173
Serpinb11	1870.161639	1870.161639	1842.092	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1870.161639	1898.659	1870.161639	1870.161639	1870.161639
Serpinb12	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009	1394.009
Serpinb13	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027	1113.027
Serpinb1a	1615.139443	1543.586227	1661.279	1686.107	1361.434115	1424.520616	1393.503457	1566.307	1599.302	1636.929	1449.557134	1660.993	1669.717	1644.915	1616.779049	1580.38456	1456.048257	1613.491	1580.808	1619.665	1639.75	1649.046	1654.373	1643.718	1595.36009	1285.049398	1655.672	1064.377397
Serpinb1b	1275.318003	1362.795	1275.318003	1275.318003	1284.589	1285.217	1275.318003	1211.854	1275.318003	1310.72	1275.318003	1275.318003	1312.435	1275.318003	1275.318003	1275.318003	1333.755	1275.318003	1275.318003	1275.318003	1275.318003	1275.318003	1275.318003	1275.318003	1275.318003	1275.318003	1289.379	1275.318003
Serpinb1c	1433.914	1434.661	1420.836	1397.835189	1401.607	1397.835189	1392.519	1397.835189	1397.835189	1392.442	1411.847	1397.835189	1397.835189	1398.782	1403.031	1413.384	1422.685	1386.724	1364.633	1406.492	1401.383	1397.835189	1397.835189	1397.835189	1397.835189	1397.835189	1397.835189	1397.835189
Serpinb2	1283.694218	1552.934	1415.476741	1415.476741	1415.476741	1415.476741	1477.939	1415.476741	1415.476741	1518.934	1415.476741	1415.476741	1415.476741	1415.476741	1515.812	1415.476741	1586.953	1415.476741	1415.476741	1505.095	1415.476741	1415.476741	1415.476741	683.262	1415.476741	1415.476741	1415.476741	1415.476741
Serpinb3a	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225	1452.225
Serpinb3b	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225	1479.225
Serpinb3c	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725	1495.725
Serpinb3d	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725	1052.725
Serpinb5	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662	1953.662
Serpinb6a	1315.236266	1138.307687	1161.55275	1053.917901	1290.302092	1191.631286	1341.493859	1232.909994	1199.715062	1228.243643	1342.567193	1128.544243	1257.41569	1267.850395	1279.556435	1242.537197	1222.483381	1226.088084	1279.614969	1294.611709	1254.126599	1172.604586	1111.14519	1034.294914	1085.692924	1224.140285	1226.491947	1169.989568
Serpinb6b	1770.326783	1824.497842	1876.268005	1838.496975	1860.997024	1906.864316	1683.736145	1901.281	1744.857619	1867.085005	1844.592114	1875.914127	1818.676029	1953.427	1748.78158	1729.904312	1839.367984	1853.493888	1790.255261	1846.887635	1868.499521	2021.461	1941.599	1863.379533	1852.589445	1814.292398	1839.054403	1879.17609
Serpinb6c	1258.611906	1258.611906	1245.089	1109.959	1258.611906	1258.611906	1258.611906	1258.611906	1319.29	1258.611906	1258.611906	1258.611906	1258.611906	1270.386	1258.611906	1258.611906	1227.349	1311.797	1258.611906	1258.611906	1302.769	1258.611906	1258.611906	1258.611906	1258.611906	1258.611906	1258.611906	1258.611906
Serpinb6d	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725	1299.725
